"Geo_Code","Prov_Name","CSD_Name","total_pop","median_income","female_ratio","0_14y_ratio","15_24y_ratio","25_44y_ratio","45_over_ratio","non_movers_ratio","trade_cert_ratio","non_uni_dip_ratio","uni_dip_ratio","total_postsec_ratio","primary_ind_ratio","year","period"
"1203009","Nova Scotia","BEAR RIVER (PART) 6","89","0",0.5,0.2247,0.1124,0.3933,0.2247,0.7059,0.5455,0.1818,0,0.7274,0.1053,2001,1
"1204010","Nova Scotia","QUEENS","11694","32582",0.5126,0.1608,0.1073,0.2651,0.4673,0.7427,0.1783,0.1392,0.1034,0.4209,0.0488,2001,1
"1204015","Nova Scotia","WILDCAT 12","29",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,2001,1
"1205001","Nova Scotia","ANNAPOLIS, SUBD. D","2979","32481",0.4903,0.1829,0.1091,0.2769,0.4314,0.7241,0.1941,0.1553,0.0918,0.4411,0.046,2001,1
"1205002","Nova Scotia","BEAR RIVER (PART) 6","0",NA,NA,NA,NA,NA,NA,0.7059,NA,NA,NA,NA,NA,2001,1
"1205004","Nova Scotia","ANNAPOLIS, SUBD. A","6576","31736",0.5097,0.1475,0.1118,0.2395,0.5011,0.672,0.1596,0.1902,0.1155,0.4654,0.0735,2001,1
"1205006","Nova Scotia","BEAR RIVER 6B","15",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,2001,1
"1205008","Nova Scotia","ANNAPOLIS ROYAL","550","27647",0.5741,0.1273,0.1091,0.1909,0.5727,0.5833,0.1641,0.0896,0.2686,0.5224,0.018,2001,1
"1205009","Nova Scotia","ANNAPOLIS, SUBD. B","3789","32834",0.5079,0.1715,0.1029,0.2388,0.4883,0.7518,0.1781,0.1828,0.1358,0.4966,0.06,2001,1
"1205012","Nova Scotia","BRIDGETOWN","1035","33714",0.5526,0.1643,0.1063,0.2222,0.5121,0.5608,0.1652,0.2382,0.1558,0.5593,0.0278,2001,1
"1205014","Nova Scotia","ANNAPOLIS, SUBD. C","5085","34535",0.5021,0.175,0.119,0.297,0.409,0.6622,0.2124,0.1792,0.1011,0.4926,0.068,2001,1
"1205016","Nova Scotia","MIDDLETON","1744","27108",0.5518,0.1692,0.1118,0.2408,0.4788,0.5535,0.1999,0.1944,0.139,0.5333,0.025,2001,1
"1206001","Nova Scotia","LUNENBURG","25570","38479",0.499,0.1617,0.1103,0.2769,0.4509,0.7646,0.1864,0.1791,0.1286,0.4941,0.059,2001,1
"1206004","Nova Scotia","BRIDGEWATER","7621","34480",0.5409,0.1588,0.1306,0.2729,0.4376,0.5465,0.1524,0.2286,0.1803,0.5613,0.0242,2001,1
"1206006","Nova Scotia","LUNENBURG","2568","34796",0.5488,0.1441,0.0876,0.2434,0.5257,0.7646,0.1654,0.1352,0.2402,0.5408,0.0356,2001,1
"1206008","Nova Scotia","MAHONE BAY","991","37988",0.5531,0.1261,0.0908,0.217,0.5701,0.7151,0.1544,0.1909,0.2817,0.627,0.0225,2001,1
"1206009","Nova Scotia","CHESTER","10781","37899",0.5,0.1586,0.1048,0.275,0.461,0.7021,0.1637,0.1809,0.1479,0.4925,0.0398,2001,1
"1206011","Nova Scotia","GOLD RIVER 21","39",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,2001,1
"1206014","Nova Scotia","PENNAL 19","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,1
"1206016","Nova Scotia","NEW ROSS 20","21",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,2001,1
"1207001","Nova Scotia","KINGS, SUBD. A","22430","41294",0.5019,0.2149,0.1159,0.3208,0.348,0.5825,0.1883,0.1836,0.1295,0.5014,0.0452,2001,1
"1207002","Nova Scotia","CAMBRIDGE 32","104","0",0.5,0.2404,0.2404,0.3365,0.1442,0.6667,0.3079,0.1539,0.1539,0.6158,0.1333,2001,1
"1207004","Nova Scotia","BERWICK","2282","37696",0.5306,0.1797,0.0964,0.2542,0.4711,0.6081,0.1705,0.1373,0.2168,0.5246,0.048,2001,1
"1207011","Nova Scotia","KINGS, SUBD. C","7943","36466",0.5224,0.18,0.1227,0.2927,0.4041,0.5377,0.1828,0.1906,0.1705,0.5439,0.0229,2001,1
"1207012","Nova Scotia","KENTVILLE","5610","38242",0.5253,0.1631,0.1337,0.2888,0.4144,0.5195,0.1296,0.2278,0.2769,0.6343,0.0129,2001,1
"1207016","Nova Scotia","KINGS, SUBD. B","11619","34659",0.5225,0.2117,0.1269,0.2879,0.3735,0.6708,0.1819,0.1797,0.1718,0.5333,0.074,2001,1
"1207021","Nova Scotia","KINGS, SUBD. D","5167","41717",0.5091,0.1819,0.1152,0.2758,0.4267,0.7637,0.1578,0.1464,0.2105,0.5147,0.0558,2001,1
"1207024","Nova Scotia","WOLFVILLE","3658","34327",0.5477,0.1449,0.1873,0.2406,0.4292,0.4985,0.0705,0.1489,0.5023,0.7217,0.0155,2001,1
"1207027","Nova Scotia","HORTON 35","53","0",0.5,0.283,0,0.3774,0.3774,0.5,0,0.2859,0,0.2859,0,2001,1
"1208001","Nova Scotia","WEST HANTS","13780","39260",0.4992,0.1901,0.1147,0.2914,0.4035,0.7167,0.2008,0.1846,0.0934,0.4788,0.0559,2001,1
"1208002","Nova Scotia","WINDSOR","3778","34203",0.5571,0.1668,0.1284,0.2356,0.4685,0.6272,0.1174,0.1942,0.1862,0.4977,0.0396,2001,1
"1208004","Nova Scotia","HANTSPORT","1202","43821",0.5175,0.1789,0.0957,0.2662,0.4534,0.5921,0.169,0.176,0.2183,0.5633,0.047,2001,1
"1208008","Nova Scotia","EAST HANTS","20821","44920",0.4969,0.2132,0.1167,0.3203,0.3499,0.6569,0.2134,0.1831,0.1111,0.5075,0.0277,2001,1
"1208014","Nova Scotia","INDIAN BROOK 14","932","21376",0.5663,0.3326,0.1931,0.2951,0.1878,0.6265,0.1997,0.1498,0.0697,0.4192,0.016,2001,1
"1209019","Nova Scotia","COLE HARBOUR 30","38",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,2001,1
"1209029","Nova Scotia","SHUBENACADIE 13","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,1
"1209034","Nova Scotia","HALIFAX","359111","46946",0.52,0.1837,0.1377,0.3301,0.3484,0.5418,0.1435,0.1859,0.2782,0.6076,0.0094,2001,1
"1209038","Nova Scotia","SHEET HARBOUR 36","34",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,2001,1
"1210001","Nova Scotia","COLCHESTER, SUBD. C","13391","42650",0.5073,0.1979,0.1266,0.2976,0.3775,0.6953,0.1942,0.1653,0.1349,0.4943,0.0472,2001,1
"1210002","Nova Scotia","STEWIACKE","1388","40466",0.5455,0.2305,0.1225,0.2738,0.3746,0.5283,0.1412,0.1541,0.0938,0.3891,0.0372,2001,1
"1210003","Nova Scotia","MILLBROOK 27","821","24768",0.5074,0.2801,0.1401,0.2984,0.2801,0.6074,0.2098,0.1728,0.0862,0.4688,0.0403,2001,1
"1210006","Nova Scotia","TRURO","11457","30327",0.5399,0.1488,0.1375,0.2584,0.4552,0.5474,0.137,0.1845,0.2481,0.5695,0.007,2001,1
"1210008","Nova Scotia","COLCHESTER, SUBD. B","18607","38873",0.5009,0.1997,0.1228,0.2875,0.3902,0.6497,0.1592,0.1672,0.1522,0.4787,0.0363,2001,1
"1210012","Nova Scotia","COLCHESTER, SUBD. A","3643","34206",0.5058,0.1867,0.1029,0.2663,0.4433,0.7308,0.1744,0.1559,0.0721,0.4024,0.0836,2001,1
"1211001","Nova Scotia","CUMBERLAND, SUBD. A","2471","26023",0.5075,0.1457,0.1012,0.2327,0.518,0.8112,0.1593,0.1302,0.0542,0.3437,0.0984,2001,1
"1211002","Nova Scotia","PARRSBORO","1529","25886",0.5345,0.1766,0.1046,0.2387,0.484,0.6379,0.1991,0.211,0.0844,0.4945,0.0398,2001,1
"1211006","Nova Scotia","CUMBERLAND, SUBD. B","4015","33503",0.5013,0.1756,0.1071,0.2565,0.4595,0.8034,0.1661,0.1722,0.09,0.4283,0.0738,2001,1
"1211008","Nova Scotia","SPRINGHILL","4091","29037",0.5321,0.1626,0.1198,0.2738,0.4461,0.6913,0.1936,0.1843,0.0862,0.464,0.018,2001,1
"1211009","Nova Scotia","CUMBERLAND, SUBD. C","5216","39580",0.5,0.1706,0.1179,0.254,0.4582,0.746,0.225,0.1947,0.1272,0.5469,0.0605,2001,1
"1211011","Nova Scotia","AMHERST","9470","33806",0.534,0.1727,0.1204,0.274,0.4351,0.5767,0.1386,0.169,0.1358,0.4434,0.0158,2001,1
"1211012","Nova Scotia","OXFORD","1332","40117",0.4959,0.1727,0.1126,0.274,0.4429,0.7642,0.2039,0.1181,0.1449,0.4669,0.0675,2001,1
"1211014","Nova Scotia","CUMBERLAND, SUBD. D","4481","34526",0.5117,0.1596,0.1116,0.2455,0.4832,0.7776,0.1822,0.1543,0.1214,0.458,0.1217,2001,1
"1212001","Nova Scotia","PICTOU, SUBD. A","6355","37940",0.4959,0.1613,0.1275,0.2573,0.4532,0.8113,0.2171,0.1917,0.1134,0.5222,0.0754,2001,1
"1212004","Nova Scotia","PICTOU","3875","32797",0.5228,0.1781,0.1303,0.2581,0.4361,0.6211,0.2263,0.1478,0.1548,0.5288,0.0257,2001,1
"1212006","Nova Scotia","PICTOU, SUBD. B","6242","41104",0.5009,0.1674,0.129,0.2764,0.4269,0.7415,0.2055,0.21,0.0966,0.5121,0.0312,2001,1
"1212008","Nova Scotia","WESTVILLE","3879","33390",0.5191,0.2062,0.1457,0.2668,0.3828,0.7071,0.1712,0.1981,0.0742,0.4435,0.0304,2001,1
"1212009","Nova Scotia","STELLARTON","4809","34958",0.5471,0.1871,0.1393,0.2651,0.4086,0.6489,0.1966,0.1839,0.1457,0.5262,0.0162,2001,1
"1212011","Nova Scotia","PICTOU, SUBD. C","9181","40661",0.5,0.1786,0.1345,0.2739,0.4128,0.7642,0.2401,0.1539,0.1235,0.5176,0.0484,2001,1
"1212014","Nova Scotia","NEW GLASGOW","9432","34149",0.5417,0.1633,0.1325,0.2529,0.4522,0.6241,0.1383,0.1755,0.2097,0.5235,0.009,2001,1
"1212016","Nova Scotia","TRENTON","2798","34854",0.5192,0.1823,0.1358,0.2877,0.3914,0.6679,0.1954,0.1893,0.0606,0.4453,0.018,2001,1
"1212019","Nova Scotia","FISHER'S GRANT 24","394","25792",0.4559,0.368,0.1523,0.3046,0.1777,0.7206,0.2248,0.05,0,0.2749,0.1731,2001,1
"1212023","Nova Scotia","MERIGOMISH HARBOUR 31","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,1
"1213001","Nova Scotia","ST. MARY'S","2766","33557",0.5068,0.1609,0.1157,0.2422,0.479,0.8564,0.163,0.0931,0.0734,0.3295,0.1161,2001,1
"1213004","Nova Scotia","GUYSBOROUGH","5165","28634",0.4899,0.1452,0.1181,0.2507,0.486,0.8389,0.1847,0.1469,0.0759,0.4074,0.0999,2001,1
"1213006","Nova Scotia","CANSO","992","33898",0.513,0.1512,0.1462,0.2621,0.4335,0.829,0.1642,0.0572,0.1067,0.3281,0.0739,2001,1
"1213008","Nova Scotia","MULGRAVE","904","34205",0.497,0.2046,0.1383,0.26,0.3927,0.7,0.3111,0.1415,0.0378,0.4905,0.0538,2001,1
"1214001","Nova Scotia","ANTIGONISH, SUBD. A","7702","48394",0.5107,0.2116,0.172,0.2564,0.3609,0.7116,0.1666,0.1327,0.2719,0.5711,0.0681,2001,1
"1214002","Nova Scotia","ANTIGONISH","4754","41773",0.5549,0.1662,0.1472,0.2282,0.4575,0.6934,0.1166,0.1679,0.3853,0.6699,0.0316,2001,1
"1214006","Nova Scotia","ANTIGONISH, SUBD. B","6819","41420",0.4953,0.2163,0.1466,0.2867,0.3512,0.7627,0.2586,0.1635,0.1373,0.5595,0.0647,2001,1
"1214010","Nova Scotia","POMQUET AND AFTON 23","303","14272",0.5185,0.3795,0.2145,0.264,0.165,0.6038,0.143,0.1429,0.0714,0.3573,0.0588,2001,1
"1214024","Nova Scotia","SUMMERSIDE 38","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,1
"1215001","Nova Scotia","INVERNESS, SUBD. C","3823","44437",0.5,0.1883,0.1308,0.2537,0.4277,0.8151,0.2391,0.1535,0.1735,0.5661,0.0679,2001,1
"1215002","Nova Scotia","PORT HAWKESBURY","3701","41304",0.516,0.1999,0.154,0.281,0.3634,0.6137,0.2406,0.2185,0.1522,0.6112,0.0209,2001,1
"1215006","Nova Scotia","INVERNESS, SUBD. B","5769","35085",0.5061,0.1933,0.1447,0.2323,0.4308,0.8441,0.2288,0.1341,0.1185,0.4813,0.0965,2001,1
"1215008","Nova Scotia","WHYCOCOMAGH 2","635","16448",0.5093,0.3701,0.1811,0.3071,0.1575,0.7593,0.2001,0,0.0923,0.2924,0.0714,2001,1
"1215011","Nova Scotia","INVERNESS, SUBD. A","6009","37693",0.5079,0.1614,0.1107,0.2455,0.4793,0.8283,0.2228,0.1499,0.12,0.4927,0.0737,2001,1
"1216001","Nova Scotia","RICHMOND, SUBD. C","3848","33731",0.5027,0.1715,0.1208,0.2586,0.447,0.7822,0.257,0.1503,0.1138,0.5211,0.0429,2001,1
"1216006","Nova Scotia","RICHMOND, SUBD. A","4082","31394",0.5098,0.158,0.1188,0.2487,0.4728,0.8208,0.2205,0.1829,0.1387,0.5421,0.0306,2001,1
"1216011","Nova Scotia","RICHMOND, SUBD. B","1876","28953",0.4821,0.1413,0.1039,0.2319,0.5197,0.8685,0.1851,0.1481,0.0606,0.3938,0.0767,2001,1
"1216014","Nova Scotia","CHAPEL ISLAND 5","419","25984",0.4932,0.4057,0.1671,0.2864,0.1074,0.589,0.2437,0.0487,0.0975,0.3898,0.0896,2001,1
"1217008","Nova Scotia","MEMBERTOU 28B","621","18240",0.5182,0.3784,0.153,0.2979,0.1852,0.6364,0.2877,0.1364,0.1364,0.5605,0.0213,2001,1
"1217020","Nova Scotia","ESKASONI 3","2741","16112",0.5145,0.3977,0.1861,0.2682,0.1496,0.6494,0.2001,0.0886,0.1152,0.4039,0.0394,2001,1
"1217030","Nova Scotia","CAPE BRETON","105968","32623",0.5285,0.1734,0.1315,0.2567,0.4385,0.74,0.1742,0.1562,0.1595,0.49,0.0306,2001,1
"1218001","Nova Scotia","VICTORIA, SUBD. B","4217","36978",0.5188,0.147,0.1281,0.2312,0.4921,0.8065,0.1713,0.1709,0.1549,0.4971,0.0786,2001,1
"1218003","Nova Scotia","WAGMATCOOK 1","444","19392",0.4625,0.3491,0.1689,0.3153,0.1577,0.75,0.2082,0.0834,0.1251,0.4167,0.0426,2001,1
"1218006","Nova Scotia","VICTORIA, SUBD. A","3301","32982",0.4943,0.1954,0.1378,0.2787,0.3862,0.8207,0.127,0.0854,0.1036,0.3161,0.1672,2001,1
"1301001","New Brunswick","SAINT MARTINS","1248","39154",0.5065,0.2123,0.1402,0.3005,0.3486,0.787,0.1409,0.1543,0.0471,0.3423,0.033,2001,1
"1301002","New Brunswick","ST. MARTINS","374","29940",0.5455,0.2005,0.0936,0.2807,0.4412,0.6769,0.1703,0.1066,0.1913,0.4682,0.0312,2001,1
"1301004","New Brunswick","SIMONDS","3844","48415",0.489,0.2237,0.1405,0.333,0.3057,0.7551,0.1628,0.1879,0.048,0.3987,0.0378,2001,1
"1301006","New Brunswick","SAINT JOHN","69661","35336",0.5336,0.172,0.1343,0.2972,0.3963,0.5718,0.132,0.1645,0.156,0.4526,0.0129,2001,1
"1301016","New Brunswick","MUSQUASH","1280","48123",0.475,0.1875,0.125,0.2969,0.3867,0.8167,0.1868,0.1263,0.0843,0.3974,0.1163,2001,1
"1302001","New Brunswick","GRAND MANAN","188","0",0.4062,0.1596,0.1596,0.2394,0.4255,0.6828,0.143,0.0953,0.0953,0.3337,0.3243,2001,1
"1302004","New Brunswick","CAMPOBELLO","1195","32684",0.5088,0.1757,0.113,0.2887,0.4268,0.75,0.1348,0.1064,0.0991,0.3403,0.1983,2001,1
"1302006","New Brunswick","WEST ISLES","851","37221",0.4939,0.1821,0.1175,0.2761,0.4289,0.7683,0.1521,0.2062,0.076,0.4343,0.1902,2001,1
"1302008","New Brunswick","LEPREAU","865","35850",0.5152,0.1734,0.1214,0.2543,0.4566,0.6121,0.1388,0.1582,0.1188,0.4158,0.1351,2001,1
"1302011","New Brunswick","PENNFIELD","2417","39649",0.4912,0.1841,0.1427,0.3186,0.3517,0.7137,0.1639,0.1169,0.0634,0.3442,0.0622,2001,1
"1302012","New Brunswick","BLACKS HARBOUR","1082","33885",0.5202,0.1941,0.1248,0.3142,0.3558,0.7323,0.1044,0.1343,0.0446,0.2833,0.0426,2001,1
"1302014","New Brunswick","CLARENDON","41",NA,NA,0,0.122,0.122,0.6098,0.7708,NA,NA,NA,NA,NA,2001,1
"1302016","New Brunswick","SAINT GEORGE","2350","35996",0.493,0.1702,0.1234,0.2957,0.4106,0.7126,0.1974,0.117,0.0468,0.3612,0.1128,2001,1
"1302018","New Brunswick","ST. GEORGE","1509","43030",0.5143,0.2021,0.1259,0.2916,0.3777,0.6536,0.1456,0.157,0.1861,0.4887,0.087,2001,1
"1302021","New Brunswick","SAINT PATRICK","677","40489",0.5403,0.1773,0.1034,0.288,0.4284,0.8,0.2279,0.19,0.1647,0.5826,0.0787,2001,1
"1302024","New Brunswick","SAINT ANDREWS","547","35975",0.4906,0.1828,0.128,0.2834,0.4022,0.6386,0.2537,0.0597,0.1342,0.4476,0.0442,2001,1
"1302026","New Brunswick","SAINT ANDREWS","1869","41578",0.5476,0.1632,0.1177,0.2515,0.4708,0.6386,0.134,0.1933,0.4058,0.733,0.0296,2001,1
"1302028","New Brunswick","SAINT CROIX","639","43862",0.4667,0.1878,0.1095,0.2973,0.3991,0.6694,0.2247,0.1238,0.0223,0.3708,0.0511,2001,1
"1302031","New Brunswick","DUFFERIN","548","44755",0.5283,0.1551,0.1095,0.2555,0.4653,0.5755,0.2499,0.111,0.1528,0.5137,0.0172,2001,1
"1302034","New Brunswick","SAINT STEPHEN","1856","34495",0.4971,0.2047,0.1347,0.3125,0.3502,0.7701,0.1297,0.1064,0.125,0.3612,0.025,2001,1
"1302037","New Brunswick","ST. STEPHEN","4667","37943",0.5403,0.1843,0.1211,0.2689,0.4253,0.5788,0.1468,0.1857,0.174,0.5066,0.021,2001,1
"1302039","New Brunswick","SAINT JAMES","1430","33488",0.5115,0.1958,0.1364,0.3042,0.3636,0.7595,0.1408,0.147,0.0226,0.3104,0.0547,2001,1
"1302042","New Brunswick","SAINT DAVID","1595","35123",0.4916,0.2006,0.1254,0.2821,0.3918,0.697,0.1875,0.2137,0.0675,0.4688,0.0611,2001,1
"1302044","New Brunswick","DUMBARTON","430","31029",0.5185,0.1744,0.1279,0.3256,0.3605,0.7625,0.278,0.1295,0.037,0.4446,0.0928,2001,1
"1302052","New Brunswick","GRAND MANAN","2610","40921",0.5093,0.1992,0.1303,0.2854,0.387,0.6828,0.1428,0.1665,0.0918,0.4011,0.1613,2001,1
"1303001","New Brunswick","BLISSVILLE","983","46362",0.5109,0.1933,0.1322,0.2899,0.3866,0.8043,0.1839,0.184,0.0322,0.4001,0.0633,2001,1
"1303004","New Brunswick","GLADSTONE","515","36711",0.4468,0.2233,0.1165,0.3301,0.3204,0.7789,0.2033,0.078,0.0468,0.328,0.0385,2001,1
"1303005","New Brunswick","TRACY","601","37707",0.4954,0.183,0.0998,0.3078,0.3993,0.7838,0.1249,0.1499,0.05,0.3248,0.041,2001,1
"1303006","New Brunswick","FREDERICTON JUNCTION","692","36682",0.5081,0.1879,0.1156,0.2818,0.4191,0.72,0.1998,0.1856,0.0428,0.4283,0.0244,2001,1
"1303008","New Brunswick","LINCOLN","5548","48074",0.5053,0.2226,0.1208,0.3668,0.2884,0.5577,0.1786,0.2127,0.1325,0.5238,0.0188,2001,1
"1303011","New Brunswick","BURTON","5000","49897",0.4757,0.194,0.143,0.342,0.32,0.6501,0.1585,0.1769,0.0791,0.4145,0.016,2001,1
"1303012","New Brunswick","OROMOCTO","8843","52494",0.4691,0.2573,0.1572,0.4173,0.1685,0.3214,0.131,0.1501,0.149,0.4301,0.0082,2001,1
"1303013","New Brunswick","OROMOCTO 26","249","0",0.5,0.3614,0.1205,0.3012,0.1406,0.5714,0.154,0.0769,0.0771,0.308,0.1429,2001,1
"1303014","New Brunswick","SHEFFIELD","887","32316",0.5,0.1804,0.0902,0.2762,0.451,0.7337,0.1666,0.1316,0.0524,0.3506,0.0698,2001,1
"1303016","New Brunswick","MAUGERVILLE","1730","46418",0.5016,0.2168,0.1156,0.3439,0.3237,0.6708,0.1568,0.2287,0.1078,0.4934,0.023,2001,1
"1303018","New Brunswick","NORTHFIELD","728","24168",0.4818,0.1648,0.1099,0.2885,0.4602,0.8159,0.2471,0.0784,0.0451,0.3707,0.1111,2001,1
"1304001","New Brunswick","PETERSVILLE","821","34730",0.5033,0.1888,0.134,0.2801,0.4019,0.7386,0.2142,0.0917,0.0308,0.3367,0.0511,2001,1
"1304004","New Brunswick","GAGETOWN","314","32664",0.541,0.1433,0.1274,0.3185,0.3822,0.7486,0.1252,0.0502,0.05,0.2254,0.1094,2001,1
"1304005","New Brunswick","GAGETOWN","682","40171",0.5082,0.154,0.11,0.2273,0.5059,0.7486,0.1428,0.1426,0.1299,0.4153,0.069,2001,1
"1304006","New Brunswick","HAMPSTEAD","312","29041",0.4545,0.1923,0.0962,0.2404,0.4808,0.6552,0.1623,0.1893,0.4055,0.7571,0.0312,2001,1
"1304008","New Brunswick","WICKHAM","402","32674",0.425,0.1368,0.0995,0.1741,0.597,0.6848,0.0952,0.1905,0.0476,0.3333,0.1622,2001,1
"1304011","New Brunswick","CAMBRIDGE","639","33997",0.4898,0.133,0.1017,0.2426,0.5243,0.7172,0.1362,0.2575,0.0606,0.4543,0.0741,2001,1
"1304013","New Brunswick","CAMBRIDGE-NARROWS","654","33306",0.4961,0.1529,0.0841,0.1988,0.5734,0.6457,0.2499,0.1973,0.1314,0.5786,0.0469,2001,1
"1304014","New Brunswick","JOHNSTON","687","32896",0.5515,0.1674,0.0801,0.262,0.4876,0.6765,0.0927,0.2206,0.058,0.3713,0.0629,2001,1
"1304016","New Brunswick","BRUNSWICK","249","0",0.4167,0.2209,0.0803,0.3012,0.4217,0.8776,0.129,0.1614,0,0.2904,0.0833,2001,1
"1304018","New Brunswick","WATERBOROUGH","859","37119",0.439,0.1513,0.0931,0.2619,0.4948,0.7622,0.1619,0.1811,0.1335,0.4766,0.0471,2001,1
"1304021","New Brunswick","CANNING","924","44937",0.4713,0.1515,0.1082,0.2489,0.4924,0.7688,0.1861,0.2657,0.1237,0.5755,0.1071,2001,1
"1304022","New Brunswick","MINTO","2776","33174",0.5143,0.1567,0.0991,0.263,0.4809,0.8057,0.1491,0.1086,0.0718,0.3295,0.0643,2001,1
"1304024","New Brunswick","CHIPMAN","1111","36414",0.5095,0.1665,0.126,0.288,0.423,0.77,0.2197,0.0983,0.0683,0.3863,0.1351,2001,1
"1304025","New Brunswick","CHIPMAN","1432","36272",0.5271,0.1466,0.1013,0.2689,0.4818,0.77,0.1349,0.1719,0.1165,0.4233,0.0846,2001,1
"1305001","New Brunswick","HAMMOND","289","25022",0.5,0.2249,0.0865,0.3114,0.3979,0.875,0.1539,0.0513,0.0512,0.2565,0.2143,2001,1
"1305004","New Brunswick","UPHAM","1303","41435",0.4768,0.2111,0.1266,0.3147,0.3492,0.7764,0.1864,0.1366,0.0747,0.3977,0.0369,2001,1
"1305006","New Brunswick","HAMPTON","2721","49428",0.4942,0.2223,0.1341,0.283,0.362,0.6497,0.1223,0.2255,0.1342,0.4819,0.0341,2001,1
"1305007","New Brunswick","HAMPTON","3997","48908",0.506,0.2277,0.1426,0.269,0.3628,0.6497,0.155,0.2321,0.2107,0.5979,0.0072,2001,1
"1305008","New Brunswick","ROTHESAY","314","36730",0.5439,0.2548,0.0955,0.3981,0.2707,0.6415,0.1431,0.1192,0.0478,0.31,0,2001,1
"1305011","New Brunswick","WESTFIELD","2131","44791",0.4887,0.2135,0.115,0.3238,0.3496,0.7229,0.1655,0.1917,0.0603,0.4174,0.0241,2001,1
"1305014","New Brunswick","KINGSTON","2817","39013",0.4915,0.1935,0.1313,0.2858,0.3869,0.7269,0.2171,0.1754,0.122,0.5145,0.025,2001,1
"1305015","New Brunswick","GRAND BAY-WESTFIELD","4949","58556",0.5112,0.2061,0.1222,0.292,0.3799,0.6845,0.1368,0.2028,0.191,0.5307,0.0198,2001,1
"1305016","New Brunswick","NORTON","1222","43525",0.4688,0.225,0.1187,0.3232,0.3437,0.7258,0.1771,0.1279,0.1206,0.4257,0.0796,2001,1
"1305018","New Brunswick","NORTON","1370","36447",0.5154,0.2226,0.1277,0.2701,0.3869,0.7258,0.1627,0.1877,0.0439,0.3943,0.0206,2001,1
"1305021","New Brunswick","SUSSEX","2560","40089",0.5,0.2285,0.127,0.2969,0.3496,0.6155,0.159,0.1421,0.1425,0.4435,0.1002,2001,1
"1305022","New Brunswick","SUSSEX","4182","32533",0.5544,0.1817,0.1303,0.2511,0.4352,0.6155,0.1246,0.1554,0.1709,0.451,0.047,2001,1
"1305023","New Brunswick","SUSSEX CORNER","1321","34602",0.5198,0.1741,0.1211,0.2687,0.4353,0.6838,0.1392,0.1722,0.0659,0.3773,0.0797,2001,1
"1305024","New Brunswick","WATERFORD","518","33386",0.4948,0.1931,0.1544,0.2896,0.3475,0.7292,0.1287,0.1773,0.0323,0.3383,0.1207,2001,1
"1305026","New Brunswick","CARDWELL","1382","35961",0.4535,0.2135,0.1194,0.2931,0.3799,0.7082,0.2192,0.1464,0.0547,0.4203,0.1875,2001,1
"1305028","New Brunswick","HAVELOCK","1190","33081",0.4978,0.2059,0.1345,0.2689,0.3824,0.7798,0.1496,0.1655,0.0471,0.3622,0.1429,2001,1
"1305031","New Brunswick","STUDHOLM","3721","39914",0.4934,0.2204,0.1397,0.2782,0.3615,0.7314,0.1749,0.1653,0.107,0.4472,0.1015,2001,1
"1305034","New Brunswick","SPRINGFIELD","1523","35529",0.4965,0.2035,0.1182,0.2692,0.4038,0.7234,0.1703,0.1764,0.0912,0.4379,0.0797,2001,1
"1305036","New Brunswick","KARS","345","37215",0.4839,0.1884,0.1014,0.2319,0.4493,0.6984,0.1354,0.054,0.1082,0.2976,0.1029,2001,1
"1305038","New Brunswick","GREENWICH","1091","37861",0.4976,0.1833,0.0962,0.2796,0.4491,0.7198,0.1511,0.1273,0.0797,0.3581,0.0368,2001,1
"1305045","New Brunswick","ROTHESAY","11505","60653",0.509,0.2173,0.1256,0.2947,0.3629,0.6415,0.1066,0.1952,0.3009,0.6027,0.0169,2001,1
"1305057","New Brunswick","QUISPAMSIS","13757","65107",0.5018,0.2268,0.1443,0.2951,0.3336,0.6865,0.1429,0.1917,0.2645,0.5991,0.0168,2001,1
"1306001","New Brunswick","HOPEWELL","786","36208",0.5,0.1972,0.1272,0.299,0.369,0.8421,0.2196,0.154,0.1098,0.4835,0.1076,2001,1
"1306003","New Brunswick","RIVERSIDE-ALBERT","393","33632",0.507,0.1272,0.0891,0.229,0.5725,0.6429,0.1667,0.0625,0.1459,0.3752,0.0441,2001,1
"1306004","New Brunswick","HARVEY","429","26898",0.5256,0.1632,0.0816,0.2564,0.4895,0.7021,0.1458,0.0911,0.0364,0.2733,0.0933,2001,1
"1306006","New Brunswick","ALMA","290","40151",0.4912,0.1379,0.0862,0.2586,0.5172,0.6442,0.0623,0.1253,0.0623,0.25,0.0781,2001,1
"1306007","New Brunswick","ALMA","5",NA,NA,0,0,0,0,0.6442,NA,NA,NA,NA,NA,2001,1
